iter	RMSE
231	0.4896719877
232	0.4839785982
233	0.4795079354
234	0.4738500983
235	0.4679825068
236	0.4624893518
237	0.4571491645
238	0.4518315443
239	0.4462498324
240	0.4411259834
241	0.4360825913
242	0.4321092845
243	0.4271365755
244	0.4230220216
245	0.4177826565
246	0.4137246255
247	0.4090347546
248	0.4053337245
249	0.4014180173
250	0.3969066262
251	0.3933354155
252	0.3895565974
253	0.3852165905
254	0.3803874686
255	0.3768042038
256	0.3721199449
257	0.3685711361
258	0.3649733909
259	0.3614270657
260	0.3581962394
261	0.3547896474
262	0.3516313066
263	0.3482968655
264	0.345037215
265	0.3417764252
266	0.3385564882
267	0.3352805764
268	0.3320515162
269	0.3291089751
270	0.3260172906
271	0.3229643587
272	0.3199630827
273	0.3169774619
274	0.3139387552
275	0.3110185453
276	0.3078217494
277	0.3051101891
278	0.3019948636
279	0.2993333615
280	0.2964770239
281	0.2936642465
282	0.2910870037
283	0.2882161515
284	0.2850310805
285	0.2821513721
286	0.2796844687
287	0.2766324074
288	0.2738594473
289	0.2711304999
290	0.2684447126
291	0.2661150789
292	0.2638828522
293	0.2616883422
294	0.2595307288
295	0.257290847
296	0.2551887762
297	0.2531217228
298	0.249991272
299	0.247096038
300	0.2442531672
301	0.2412667555
302	0.2389920631
303	0.2368157724
304	0.2346709582
305	0.2319949858
306	0.2293671844
307	0.2267865619
308	0.2243528325
309	0.2218455586
310	0.2193900003
311	0.2170642301
312	0.2149215204
313	0.2125393039
314	0.2103108627
315	0.2082512366
316	0.2059715873
317	0.2037347592
318	0.2017115743
319	0.1994972316
320	0.197529632
321	0.1956131783
322	0.1936971028
323	0.1918104129
324	0.1899656543
325	0.1881282968
326	0.186319077
327	0.1845430788
328	0.1827811059
329	0.1810460846
330	0.1793988922
331	0.1774724201
332	0.175634253
333	0.1739862368
334	0.1722943172
335	0.1705237534
336	0.1689339936
337	0.1676674181
338	0.1663993841
339	0.1651516473
340	0.1632428382
341	0.1615903617
342	0.1601018069
343	0.1584500851
344	0.1568603045
345	0.1552972865
346	0.1539032188
347	0.1524997128
348	0.150892154
349	0.1488165849
350	0.1473439885
351	0.1458962485
352	0.1443745809
353	0.1431869073
354	0.1420164546
355	0.1400872491
356	0.1387162516
357	0.1375009315
358	0.136025203
359	0.1345798387
360	0.1334550749
361	0.1323457501
362	0.1306435912
363	0.1293160497
364	0.1282477805
365	0.1266211226
366	0.1255042546
367	0.124402355
368	0.1227735585
369	0.121351709
370	0.119956118
371	0.1185862212
372	0.1173558546
373	0.1161438505
374	0.1149499078
375	0.1137737316
376	0.1126150332
377	0.1117350806
378	0.1108868374
379	0.1100266316
380	0.1091797222
381	0.1079389633
382	0.1068482903
383	0.1061302149
384	0.1054232172
385	0.1047271028
386	0.1036455271
387	0.1028671093
388	0.1016786221
389	0.10091875
390	0.1001704083
391	0.09914490952
392	0.09841393892
393	0.09741409084
394	0.09657776441
395	0.09575665087
396	0.09468701679
397	0.09363646816
398	0.09269179715
399	0.09145489996
400	0.09024353379
401	0.08921060266
402	0.08832710085
403	0.08745629423
404	0.08674488311
405	0.08585016215
406	0.08500850666
407	0.08449420598
408	0.08398881146
409	0.08333837606
410	0.08248519162
411	0.08170972279
412	0.08094722848
413	0.08019406363
414	0.079291916
415	0.07859097457
416	0.07790502599
417	0.07730338995
418	0.076709583
419	0.07593142891
420	0.07465552346
421	0.07382873846
422	0.07301693149
423	0.07234352214
424	0.07141360628
425	0.07065957017
426	0.0697663615
427	0.06909601659
428	0.06843820369
429	0.06779268223
430	0.06715921688
431	0.06622419263
432	0.06531285869
433	0.06442451881
434	0.06350017794
435	0.06266929446
436	0.06183018893
437	0.06100767996
438	0.06019492097
439	0.0594300832
440	0.05873937971
441	0.05806047068
442	0.05748850462
443	0.0569254149
444	0.05641335976
445	0.05591853003
446	0.05571890513
447	0.05529935796
448	0.05504985731
449	0.05486533131
450	0.05470766259
451	0.05449693513
452	0.05428333641
453	0.05410297753
454	0.05334605503
455	0.05290686257
456	0.05217790357
457	0.05204975548
458	0.05190677026
459	0.05178278186
460	0.05123673218
461	0.05060972047
462	0.05048929318
463	0.05033413087
464	0.05021766932
465	0.04970848847
466	0.04959511421
467	0.04909467204
468	0.04858657337
469	0.04819995413
470	0.04809195517
471	0.04798545567
472	0.04755100785
473	0.04712366433
474	0.04655337863
475	0.04608148177
476	0.04577839025
477	0.0453204413
478	0.04486950918
479	0.04470783212
480	0.04426532901
481	0.04410782867
482	0.04395293558
483	0.04352013015
484	0.04334459016
485	0.04291974834
486	0.04249430647
487	0.04232432047
488	0.04193227961
489	0.04176698119
490	0.04143811458
491	0.04105626158
492	0.0409700061
493	0.04086031295
494	0.04077702502
495	0.0404127046
496	0.04006677246
497	0.03973380073
498	0.03939559573
499	0.03924387004
500	0.03886353643
501	0.03835802799
502	0.03828116861
503	0.03797428461
504	0.03765369228
505	0.03751127574
506	0.03715085103
507	0.03701231767
508	0.03669596345
509	0.03641038364
510	0.03610156439
511	0.03596835464
512	0.0356249397
513	0.03546149393
514	0.03512458682
515	0.0348283364
516	0.0345580626
517	0.03426885506
518	0.03398497694
519	0.0339054898
520	0.03382771819
521	0.0334357632
522	0.03305231775
523	0.03269535034
524	0.03231223531
525	0.03193943039
526	0.03157662806
527	0.03150586629
528	0.03143141183
529	0.03135841712
530	0.0312868529
531	0.03121665067
532	0.03114760075
533	0.03107986511
534	0.03101590882
535	0.03074139553
536	0.03037646306
537	0.02994191818
538	0.0296221859
539	0.02927478352
540	0.02886179946
541	0.02855627347
542	0.02824385246
543	0.02793834706
544	0.02763960949
545	0.0273176272
546	0.02702959152
547	0.02671837641
548	0.02641369622
549	0.02611509644
550	0.02576610373
551	0.02547518557
552	0.02513779205
553	0.02481279589
554	0.02453466209
555	0.02421576749
556	0.02390443444
557	0.02363821832
558	0.02358739078
559	0.0232908796
560	0.02299691953
561	0.02294770098
562	0.02269397289
563	0.0224825189
564	0.02243497692
565	0.02222743036
566	0.02218105303
567	0.02192011787
568	0.02164812896
569	0.02135141103
570	0.02115703211
571	0.02091222377
572	0.02068349641
573	0.02043226848
574	0.02024718537
575	0.02000130633
576	0.01977549503
577	0.01972564841
578	0.01967712581
579	0.01963802499
580	0.01946277897
581	0.01923346224
582	0.01897659829
583	0.01876829276
584	0.01854947487
585	0.01834766327
586	0.01814597181
587	0.0181104433
588	0.0180755542
589	0.0178808779
590	0.01774158987
591	0.01760480219
592	0.01747046976
593	0.01733854845
594	0.01720899504
595	0.01699498244
596	0.01675569683
597	0.01655029594
598	0.01634986556
599	0.01615426255
600	0.01596334964
601	0.01577699511
602	0.01559507251
603	0.01541746033
604	0.01530727816
605	0.01517504095
606	0.01501939945
607	0.01485090272
608	0.01470054605
609	0.01455307812
610	0.01440844465
611	0.01426659243
612	0.01411091369
613	0.01396707989
614	0.01383143225
615	0.01369840678
616	0.01356795405
617	0.01342382681
618	0.01328808676
619	0.01316173856
620	0.01303863522
621	0.01293374258
622	0.01283057101
623	0.01270927441
624	0.01259049569
625	0.01249065878
626	0.01239244664
627	0.01224352712
628	0.01209796337
629	0.01195463868
630	0.01187340846
631	0.01179347647
632	0.0117148217
633	0.01156133848
634	0.0114849072
635	0.01140969875
636	0.01133569381
637	0.01124348842
638	0.01116411895
639	0.01104474652
640	0.01091917007
641	0.01079621616
642	0.01067582198
643	0.01055792668
644	0.01044247126
645	0.01035042008
646	0.01024127133
647	0.01015144782
648	0.0100453697
649	0.00995771167
650	0.009871360902
651	0.009769048929
652	0.009684771397
653	0.009588766202
654	0.009506518116
655	0.00941312063
656	0.009332844848
657	0.009311233826
658	0.009291192746
659	0.009275266209
660	0.009255933674
661	0.009185399822
662	0.009169850243
663	0.00908243275
664	0.00901358832
665	0.008995493486
666	0.008911175384
667	0.008893637767
668	0.008819893077
669	0.008747309616
670	0.008658344882
671	0.008593093647
672	0.008506487998
673	0.008426735559
674	0.008357090872
675	0.008288800029
676	0.008221828865
677	0.00815614477
678	0.008091716577
679	0.008028514459
680	0.00796650983
681	0.007905675259
682	0.007845984395
683	0.007787411888
684	0.007729933326
685	0.007673525173
686	0.007576616229
687	0.007521644163
688	0.007429111805
689	0.007361409787
690	0.007294698723
691	0.007283063852
692	0.007217375249
693	0.007206006142
694	0.007141318058
695	0.007130207388
696	0.0070664987
697	0.007055639388
698	0.006992889747
699	0.006982274945
700	0.006920464735
701	0.006910087816
702	0.006849198114
703	0.006839052656
704	0.006779065195
705	0.006769140323
706	0.006759395294
707	0.006700320664
708	0.006690779464
709	0.006632564422
710	0.006623225506
711	0.006565855349
712	0.006556206129
713	0.006499639896
714	0.006490662392
715	0.006434908363
716	0.006425586229
717	0.00637060632
718	0.006361979627
719	0.006307782939
720	0.00623546502
721	0.006226932782
722	0.00616487696
723	0.006095029607
724	0.006035228994
725	0.005976687449
726	0.005910112108
727	0.005853666402
728	0.005788652041
729	0.005708877899
730	0.005630809104
731	0.005554408171
732	0.005479638545
733	0.005427961304
734	0.005355490636
735	0.005305636965
736	0.005297600439
737	0.005290100148
738	0.005240864357
739	0.005171876839
740	0.005118821092
741	0.005111615538
742	0.005068272217
743	0.005025636075
744	0.004983694411
745	0.00494243485
746	0.004901845332
747	0.004861914098
748	0.004822629681
749	0.004761686079
750	0.004723509651
751	0.004712906655
752	0.004661207408
753	0.004624097636
754	0.004617582972
755	0.004583125784
756	0.004546735334
757	0.004512581736
758	0.004467796857
759	0.004416799711
760	0.004366796151
761	0.004317763479
762	0.004297337008
763	0.004249527743
764	0.004229773231
765	0.004195744991
766	0.004155183391
767	0.004116841226
768	0.004066155259
769	0.004027835733
770	0.0039977778
771	0.003968185175
772	0.003938914365
773	0.003910808465
774	0.003886840578
775	0.003840246234
776	0.003806057518
777	0.003760999331
778	0.003715340774
779	0.003685571228
780	0.003639972708
781	0.003595706952
782	0.00359038202
783	0.00355903534
784	0.003517503457
785	0.003475550575
786	0.003445925906
787	0.003440738312
788	0.003435647263
789	0.003409991088
790	0.003370002451
791	0.003344997453
792	0.003316913603
793	0.003312016916
794	0.003287559946
795	0.003260416829
796	0.003255647816
797	0.003231722216
798	0.003194482531
799	0.003168631089
800	0.003164007494
801	0.003140829276
802	0.003118166448
803	0.003088310356
804	0.003049090855
805	0.003026923971
806	0.00300510493
807	0.002975443814
808	0.002942659828
809	0.002910545014
810	0.002889807946
811	0.002857284954
812	0.002825414378
813	0.002796848602
814	0.002756541353
815	0.002720504571
816	0.002685435553
817	0.002658421227
818	0.002624102958
819	0.002603369675
820	0.002577377713
821	0.002557207763
822	0.002524948341
823	0.002506829792
824	0.002482017129
825	0.002478316757
826	0.002459056368
827	0.002434866888
828	0.002431254303
829	0.002407498085
830	0.002403947747
831	0.002383289768
832	0.002362961703
833	0.002344791059
834	0.002327736475
835	0.002324318458
836	0.002304682577
837	0.002288161578
838	0.002246912315
839	0.002236267849
840	0.002220159533
841	0.002191502167
842	0.002163522243
843	0.002136203081
844	0.0021099929
845	0.002083391561
846	0.002068341241
847	0.002035067599
848	0.002015528684
849	0.001996473916
850	0.001977890764
851	0.001952199894
852	0.001945752498
853	0.00192071922
854	0.001891754775
855	0.001886136297
856	0.001880614725
857	0.001860848578
858	0.001837189211
859	0.001819384215
860	0.001801948073
861	0.001785415035
862	0.001769433787
863	0.001753432618
864	0.001747854743
865	0.001726167368
866	0.001720697272
867	0.001699133319
868	0.001678307736
869	0.001675547995
870	0.001655191064
871	0.001652479008
872	0.001649819469
873	0.001637960344
874	0.001626381684
875	0.001606303395
876	0.001586959473
877	0.001567619177
878	0.001552927725
879	0.001532054427
880	0.001517827709
881	0.001505741998
882	0.001487815043
883	0.001470320705
884	0.001453246985
885	0.001450183829
886	0.001440099071
887	0.00141998503
888	0.001407530632
889	0.001388218339
890	0.001376691205
891	0.001365360426
892	0.001349025221
893	0.001339042678
894	0.001329292718
895	0.001319767462
896	0.001310459636
897	0.001301362501
898	0.001294323605
899	0.001281299661
900	0.001269362935
901	0.001263249286
902	0.001257237372
903	0.001242109931
904	0.001236251597
905	0.001229334796
906	0.001223585432
907	0.001217931921
908	0.001208527264
909	0.001201810127
910	0.00118747146
911	0.001182034743
912	0.001174066067
913	0.001159483957
914	0.001153178246
915	0.001139248162
916	0.001134049738
917	0.001128938354
918	0.001122835261
919	0.001117817527
920	0.001106268481
921	0.001096662987
922	0.001090096553
923	0.001077024035
924	0.001070676135
925	0.001062676716
926	0.001053578207
927	0.001045612337
928	0.001040716681
929	0.001024330267
930	0.001015797683
931	0.001010124553
932	0.0009962773663
933	0.0009881056319
934	0.0009728599762
935	0.0009674840328
936	0.0009596991977
937	0.0009544477003
938	0.0009492893968
939	0.0009381488594
940	0.0009308233383
941	0.0009259104051
942	0.0009188457878
943	0.0009163769597
944	0.0009116319637
945	0.0009047742303
946	0.0009023716699
947	0.0008976031084
948	0.0008915201698
949	0.0008810145069
950	0.0008790737525
951	0.0008744753759
952	0.000868462145
953	0.0008588827311
954	0.0008494947139
955	0.0008402934167
956	0.0008336018816
957	0.0008277425768
958	0.0008212443245
959	0.0008147486662
960	0.0008065783741
961	0.0008002390414
962	0.0007921694386
963	0.0007836788879
964	0.0007757971097
965	0.0007697482084
966	0.0007620315135
967	0.000753070873
968	0.0007494560235
969	0.0007408407715
970	0.0007390387505
971	0.0007342999906
972	0.0007308156443
973	0.0007261656096
974	0.0007189227613
975	0.0007155578061
976	0.0007084815665
977	0.000701531126
978	0.0006982940767
979	0.0006915000693
980	0.0006848247946
981	0.000681707964
982	0.0006751797739
983	0.0006687638303
984	0.0006657601087
985	0.0006594826517
986	0.0006516900867
987	0.0006431823451
988	0.0006349237377
989	0.0006275068805
990	0.0006248523835
991	0.0006167456759
992	0.0006087910665
993	0.000603614872
994	0.0005958722646
995	0.0005941980365
996	0.0005881500466
997	0.0005836293514
998	0.0005787967679
999	0.0005749105045
1000	0.0005690793316
1001	0.0005633378358
1002	0.0005585788337
1003	0.0005552461993
1004	0.0005496718943
1005	0.0005450603141
1006	0.0005418820777
1007	0.0005375497606
1008	0.0005341077408
1009	0.0005276689437
1010	0.0005225401393
1011	0.0005173337506
1012	0.0005122064184
1013	0.0005071567298
1014	0.0005008858506
1015	0.0004960698524
1016	0.0004921870813
1017	0.0004890936674
1018	0.0004844171173
1019	0.0004796565855
1020	0.0004759287175
1021	0.0004701237523
1022	0.0004644417974
1023	0.0004607600799
1024	0.0004571341902
1025	0.0004535632191
1026	0.000448867337
1027	0.0004453794272
1028	0.0004407689038
1029	0.0004354676319
1030	0.0004316506565
1031	0.0004272597704
1032	0.0004239717452
1033	0.00042073319
1034	0.0004173365167
1035	0.0004141595177
1036	0.0004103794591
1037	0.0004072822573
1038	0.0004042312221
1039	0.0004018307888
1040	0.0003988311286
1041	0.0003962671568
1042	0.000393323682
1043	0.0003908539487
1044	0.0003859609856
1045	0.0003831219275
1046	0.0003801925397
1047	0.0003774018244
1048	0.0003746521866
1049	0.0003719430677
1050	0.0003691330481
1051	0.00036591282
1052	0.0003616747596
1053	0.0003590652962
1054	0.0003560954214
1055	0.0003516301713
1056	0.0003506452735
1057	0.0003469000918
1058	0.0003459409148
1059	0.0003434116403
1060	0.0003397840863
1061	0.000336559244
1062	0.0003333822706
1063	0.0003292140777
1064	0.0003261193626
1065	0.0003229980882
1066	0.0003206193835
1067	0.0003176220115
1068	0.0003146012881
1069	0.0003113863766
1070	0.0003084431908
1071	0.000306004116
1072	0.0003038285021
1073	0.0003003799997
1074	0.0002975496726
1075	0.0002944205113
1076	0.0002935675125
1077	0.0002908341003
1078	0.0002881598871
1079	0.0002851003448
1080	0.0002824183324
1081	0.0002795801837
1082	0.0002761116338
1083	0.0002753093751
1084	0.0002722386189
1085	0.0002689048359
1086	0.0002659264327
1087	0.000263003612
1088	0.0002606268132
1089	0.0002583015029
1090	0.000255477788
1091	0.000253224083
1092	0.0002501701742
1093	0.0002474445504
1094	0.0002444343032
1095	0.0002414988551
1096	0.0002388792385
1097	0.0002360434008
1098	0.000233428893
1099	0.0002317286509
1100	0.0002292268795
1101	0.000227224004
1102	0.0002252639579
1103	0.0002236483902
1104	0.0002211875852
1105	0.0002193122424
1106	0.0002166808279
1107	0.0002143551521
1108	0.0002120632954
1109	0.0002098047254
1110	0.0002075789196
1111	0.0002051987928
1112	0.0002030309933
1113	0.0002008011465
1114	0.000198685218
1115	0.0001965786499
1116	0.0001952480004
1117	0.000193152118
1118	0.0001918763774
1119	0.0001905498307
1120	0.0001899734659
1121	0.0001894080353
1122	0.0001881837327
1123	0.0001870360617
1124	0.0001859102267
1125	0.0001838268501
1126	0.000183366529
1127	0.0001813372098
1128	0.0001808188879
1129	0.0001788416505
1130	0.0001782276027
1131	0.0001769395628
1132	0.0001748394406
1133	0.0001735303051
1134	0.0001723174885
1135	0.0001703040254
1136	0.0001683759326
1137	0.0001679111868
1138	0.0001669458806
1139	0.000165173412
1140	0.0001633731198
1141	0.0001623733411
1142	0.0001609920928
1143	0.0001605511668
1144	0.0001588194168
1145	0.0001574794766
1146	0.0001561753871
1147	0.0001545055022
1148	0.0001531755961
1149	0.0001518629523
1150	0.0001505673421
1151	0.0001492885421
1152	0.0001480263333
1153	0.0001461130312
1154	0.0001448817341
1155	0.000143666398
1156	0.00014262463
1157	0.0001414342295
1158	0.0001402592925
1159	0.0001390996249
1160	0.0001375483388
1161	0.0001364158983
1162	0.0001352981775
1163	0.000134194996
1164	0.0001331061765
1165	0.000131629115
1166	0.0001305617712
1167	0.0001295082957
1168	0.0001284685233
1169	0.000127442291
1170	0.0001260348698
1171	0.0001251652148
1172	0.000123565885
1173	0.0001227216125
1174	0.0001217120736
1175	0.0001208887177
1176	0.0001199045075
1177	0.0001195703258
1178	0.0001186079591
1179	0.0001177627996
1180	0.0001169349756
1181	0.0001160020251
1182	0.0001153704198
1183	0.0001144586834
1184	0.0001137430613
1185	0.0001128215061
1186	0.0001115908967
1187	0.000110996153
1188	0.0001098021298
1189	0.0001092185677
1190	0.0001085405925
1191	0.0001079689049
1192	0.0001074064815
1193	0.0001060379369
1194	0.0001044350449
1195	0.0001031318718
1196	0.0001020405741
1197	0.000100538732
1198	0.0001002465567
1199	9.995995463e-05
1200	9.925532477e-05
1201	9.831339975e-05
1202	9.674890667e-05
1203	9.556445027e-05
1204	9.467578174e-05
1205	9.380782733e-05
1206	9.309121008e-05
1207	9.279552911e-05
1208	9.17426145e-05
1209	9.145695598e-05
1210	9.117611682e-05
1211	9.005025316e-05
1212	8.896419546e-05
1213	8.857234053e-05
1214	8.830138726e-05
1215	8.80350327e-05
1216	8.709554948e-05
1217	8.679347459e-05
1218	8.576187027e-05
1219	8.539227401e-05
1220	8.434095157e-05
1221	8.407805888e-05
1222	8.328897646e-05
1223	8.230283068e-05
1224	8.204630678e-05
1225	8.179417447e-05
1226	8.154636319e-05
1227	8.129697722e-05
1228	8.105595523e-05
1229	8.08133229e-05
1230	8.006352373e-05
1231	7.899453324e-05
1232	7.822347105e-05
1233	7.728618366e-05
1234	7.694832997e-05
1235	7.661986742e-05
1236	7.608201321e-05
1237	7.509303083e-05
1238	7.490619813e-05
1239	7.472277327e-05
1240	7.454268061e-05
1241	7.435486904e-05
1242	7.375398957e-05
1243	7.292310839e-05
1244	7.269732711e-05
1245	7.252327738e-05
1246	7.181645423e-05
1247	7.164593949e-05
1248	7.146854225e-05
1249	7.067739994e-05
1250	7.051090065e-05
1251	7.002603717e-05
1252	6.982456592e-05
1253	6.958247113e-05
1254	6.942382011e-05
1255	6.926803012e-05
1256	6.888749472e-05
1257	6.873457789e-05
1258	6.811614467e-05
1259	6.750833788e-05
1260	6.732102605e-05
1261	6.644915293e-05
1262	6.628348686e-05
1263	6.556496896e-05
1264	6.491744792e-05
1265	6.42190131e-05
1266	6.353315445e-05
1267	6.276856601e-05
1268	6.196802784e-05
1269	6.182555046e-05
1270	6.126964792e-05
1271	6.083474887e-05
1272	6.051410304e-05
1273	6.011472342e-05
1274	5.977667791e-05
1275	5.936407039e-05
1276	5.871506931e-05
1277	5.804605284e-05
1278	5.753246351e-05
1279	5.737025485e-05
1280	5.651118614e-05
1281	5.635447282e-05
1282	5.604016166e-05
1283	5.547983826e-05
1284	5.533024563e-05
1285	5.51781771e-05
1286	5.466299263e-05
1287	5.41181503e-05
1288	5.398655734e-05
1289	5.333912642e-05
1290	5.321066349e-05
1291	5.257734026e-05
1292	5.195712634e-05
1293	5.183865854e-05
1294	5.172229548e-05
1295	5.117642423e-05
1296	5.106244456e-05
1297	5.046505917e-05
1298	5.035392896e-05
1299	4.987985324e-05
1300	4.977042011e-05
1301	4.930435369e-05
1302	4.919658718e-05
1303	4.868366361e-05
1304	4.857802082e-05
1305	4.81256992e-05
1306	4.802165245e-05
1307	4.752438078e-05
1308	4.742236381e-05
1309	4.732220316e-05
1310	4.688284536e-05
1311	4.678418065e-05
1312	4.635103816e-05
1313	4.625385781e-05
1314	4.577785512e-05
1315	4.568197639e-05
1316	4.558788761e-05
1317	4.503790103e-05
1318	4.494605142e-05
1319	4.443159535e-05
1320	4.43401382e-05
1321	4.384764008e-05
1322	4.375676268e-05
1323	4.331212056e-05
1324	4.275999488e-05
1325	4.232793073e-05
1326	4.224152556e-05
1327	4.181678755e-05
1328	4.129290574e-05
1329	4.088012983e-05
1330	4.043814668e-05
1331	4.003584217e-05
1332	3.96394123e-05
1333	3.924876121e-05
1334	3.88637951e-05
1335	3.848436709e-05
1336	3.814177279e-05
1337	3.780496545e-05
1338	3.755653991e-05
1339	3.719207615e-05
1340	3.686687811e-05
1341	3.642153446e-05
1342	3.616165538e-05
1343	3.590627368e-05
1344	3.555933078e-05
1345	3.520152415e-05
1346	3.482142349e-05
1347	3.473059679e-05
1348	3.438306076e-05
1349	3.404055248e-05
1350	3.3953269e-05
1351	3.363999131e-05
1352	3.333106643e-05
1353	3.302643054e-05
1354	3.272602108e-05
1355	3.242977676e-05
1356	3.213763751e-05
1357	3.184954444e-05
1358	3.177511495e-05
1359	3.149116654e-05
1360	3.121113978e-05
1361	3.093497941e-05
1362	3.066263123e-05
1363	3.040490378e-05
1364	3.033247254e-05
1365	3.007811891e-05
1366	2.982697057e-05
1367	2.957899206e-05
1368	2.936869635e-05
1369	2.912438346e-05
1370	2.888315779e-05
1371	2.864498533e-05
1372	2.84098325e-05
1373	2.817766614e-05
1374	2.794845353e-05
1375	2.777585326e-05
1376	2.755014181e-05
1377	2.731980108e-05
1378	2.709925347e-05
1379	2.687420573e-05
1380	2.665870517e-05
1381	2.651871457e-05
1382	2.630630141e-05
1383	2.608954182e-05
1384	2.587766584e-05
1385	2.560058012e-05
1386	2.53972213e-05
1387	2.526508536e-05
1388	2.506079005e-05
1389	2.485669841e-05
1390	2.466049969e-05
1391	2.438944344e-05
1392	2.419745122e-05
1393	2.407835581e-05
1394	2.388553909e-05
1395	2.362416053e-05
1396	2.343859552e-05
1397	2.318361465e-05
1398	2.299645275e-05
1399	2.274791734e-05
1400	2.256967787e-05
1401	2.245856808e-05
1402	2.228283967e-05
1403	2.205282163e-05
1404	2.187560212e-05
1405	2.170238696e-05
1406	2.146952164e-05
1407	2.129686514e-05
1408	2.119197207e-05
1409	2.101681634e-05
1410	2.084817038e-05
1411	2.06863573e-05
1412	2.058524241e-05
1413	2.031714236e-05
1414	2.010045226e-05
1415	1.993601567e-05
1416	1.977628841e-05
1417	1.955743352e-05
1418	1.939504598e-05
1419	1.930518106e-05
1420	1.91450799e-05
1421	1.898720746e-05
1422	1.88998775e-05
1423	1.874421111e-05
1424	1.859071133e-05
1425	1.840312754e-05
1426	1.821894499e-05
1427	1.8038089e-05
1428	1.785014235e-05
1429	1.770452585e-05
1430	1.752959003e-05
1431	1.744857949e-05
1432	1.725558594e-05
1433	1.708610049e-05
1434	1.694663902e-05
1435	1.67789278e-05
1436	1.660152524e-05
1437	1.643956589e-05
1438	1.630647224e-05
1439	1.611902419e-05
1440	1.596254363e-05
1441	1.580866104e-05
1442	1.562859894e-05
