date,aqi
2017-11-01,151.63
2017-11-02,107.35
2017-11-03,64.81
2017-11-04,69.02
2017-11-05,115.77
2017-11-06,82.85
2017-11-07,65.81
2017-11-08,83.36
2017-11-09,84.96
2017-11-10,47.0
2017-11-11,57.85
2017-11-12,179.98
2017-11-13,183.09
2017-11-14,191.07
2017-11-15,68.4
2017-11-16,75.92
2017-11-17,143.31
2017-11-18,151.3
2017-11-19,83.25
2017-11-20,147.18
2017-11-21,192.63
2017-11-22,188.01
2017-11-23,149.37
2017-11-24,159.5
2017-11-25,239.63
2017-11-26,194.8
2017-11-27,67.21
2017-11-28,59.58
2017-11-29,78.99
2017-11-30,88.84
2017-12-01,78.16
2017-12-02,84.83
2017-12-03,44.12
2017-12-04,45.67
2017-12-05,65.87
2017-12-06,82.6
2017-12-07,113.2
2017-12-08,140.33
2017-12-09,123.54
2017-12-10,88.37
2017-12-11,124.09
2017-12-12,82.23
2017-12-13,89.54
2017-12-14,75.98
2017-12-15,78.03
2017-12-16,106.56
2017-12-17,160.03
2017-12-18,207.0
2017-12-19,274.9
2017-12-20,207.73
2017-12-21,127.37
2017-12-22,154.86
2017-12-23,138.86
2017-12-24,328.23
2017-12-25,177.52
2017-12-26,113.85
2017-12-27,58.39
2017-12-28,100.7
2017-12-29,105.33
2017-12-30,107.89
2017-12-31,111.33
2018-01-01,88.43
2018-01-02,78.67
2018-01-03,86.5
2018-01-04,113.34
2018-01-05,155.3
2018-01-06,213.26
2018-01-07,306.83
2018-01-08,339.93
2018-01-09,135.82
2018-01-10,279.4
2018-01-11,71.42
2018-01-12,79.51
2018-01-13,85.4
2018-01-14,79.03
2018-01-15,82.14
2018-01-16,89.49
2018-01-17,107.64
2018-01-18,141.36
2018-01-19,193.38
2018-01-20,317.93
2018-01-21,271.27
2018-01-22,140.83
2018-01-23,64.88
2018-01-24,70.63
2018-01-25,92.49
2018-01-26,79.36
2018-01-27,81.69
2018-01-28,110.11
2018-01-29,179.14
2018-01-30,135.77
2018-01-31,166.68
2018-02-01,300.35
2018-02-02,276.8
2018-02-03,118.0
2018-02-04,98.19
2018-02-05,100.65
2018-02-06,122.13
2018-02-07,63.97
2018-02-08,78.29
2018-02-09,120.42
2018-02-10,226.14
2018-02-11,262.43
2018-02-12,290.15
2018-02-13,292.64
2018-02-14,152.41
2018-02-15,84.85
2018-02-16,73.65
2018-02-17,104.82
2018-02-18,75.36
2018-02-19,71.28
2018-02-20,100.8
2018-02-21,75.69
2018-02-22,99.2
2018-02-23,191.32
2018-02-24,93.29
2018-02-25,82.93
2018-02-26,77.74
2018-02-27,72.55
2018-02-28,67.35
2018-03-01,62.16
2018-03-02,56.97
2018-03-03,51.78
2018-03-04,46.58
2018-03-05,41.39
2018-03-06,36.2
2018-03-07,31.01
2018-03-08,25.81
2018-03-09,20.62
2018-03-10,15.43
2018-03-11,10.24
2018-03-12,27.16
2018-03-13,44.09
2018-03-14,61.02
2018-03-15,77.95
2018-03-16,37.41
2018-03-17,78.23
2018-03-18,119.03
2018-03-19,198.07
2018-03-20,154.34
2018-03-21,156.54
2018-03-22,148.02
2018-03-23,44.31
2018-03-24,54.91
2018-03-25,85.49
2018-03-26,108.0
2018-03-27,46.58
2018-03-28,71.82
2018-03-29,87.34
2018-03-30,50.16
2018-03-31,73.0
2018-04-01,38.0
2018-04-02,47.06
2018-04-03,50.46
2018-04-04,80.9
2018-04-05,104.62
2018-04-06,98.69
2018-04-07,40.08
2018-04-08,44.42
2018-04-09,60.09
2018-04-10,34.39
2018-04-11,26.2
2018-04-12,62.75
2018-04-13,81.81
2018-04-14,76.4
2018-04-15,52.52
2018-04-16,40.8
2018-04-17,40.92
2018-04-18,23.09
2018-04-19,34.73
2018-04-20,59.22
2018-04-21,66.78
2018-04-22,81.8
2018-04-23,45.28
2018-04-24,48.44
2018-04-25,46.12
2018-04-26,43.79
2018-04-27,36.2
2018-04-28,44.64
2018-04-29,51.97
2018-04-30,43.1
2018-05-01,34.16
2018-05-02,21.35
2018-05-03,23.18
2018-05-04,32.27
2018-05-05,30.18
2018-05-06,24.67
2018-05-07,42.47
2018-05-08,58.86
2018-05-09,31.67
2018-05-10,35.56
2018-05-11,45.56
2018-05-12,22.19
2018-05-13,23.49
2018-05-14,31.42
2018-05-15,32.84
2018-05-16,33.86
2018-05-17,24.42
2018-05-18,19.07
2018-05-19,27.17
2018-05-20,35.49
2018-05-21,39.7
2018-05-22,24.79
2018-05-23,14.53
2018-05-24,20.3
2018-05-25,39.73
2018-05-26,49.83
2018-05-27,29.75
2018-05-28,14.62
2018-05-29,30.73
2018-05-30,15.35
2018-05-31,19.93
2018-06-01,45.23
2018-06-02,37.79
2018-06-03,30.99
2018-06-04,47.78
2018-06-05,30.73
2018-06-06,29.0
2018-06-07,24.58
2018-06-08,44.2
2018-06-09,37.52
2018-06-10,43.03
2018-06-11,23.93
2018-06-12,27.18
2018-06-13,23.4
2018-06-14,20.32
2018-06-15,18.85
2018-06-16,31.9
2018-06-17,69.51
2018-06-18,30.26
2018-06-19,28.07
2018-06-20,21.83
2018-06-21,20.62
2018-06-22,25.6
2018-06-23,25.8
2018-06-24,26.43
2018-06-25,15.92
2018-06-26,19.79
2018-06-27,37.22
2018-06-28,26.82
2018-06-29,30.53
2018-06-30,29.61
2018-07-01,26.01
2018-07-02,13.63
2018-07-03,16.12
2018-07-04,24.03
2018-07-05,25.33
2018-07-06,29.37
2018-07-07,37.62
2018-07-08,30.21
2018-07-09,28.18
2018-07-10,26.37
2018-07-11,20.16
2018-07-12,13.15
2018-07-13,17.0
2018-07-14,26.72
2018-07-15,26.76
2018-07-16,18.32
2018-07-17,20.81
2018-07-18,26.77
2018-07-19,28.87
2018-07-20,41.94
2018-07-21,38.74
2018-07-22,38.36
2018-07-23,27.57
2018-07-24,19.28
2018-07-25,26.66
2018-07-26,27.64
2018-07-27,27.03
2018-07-28,30.74
2018-07-29,31.6
2018-07-30,29.94
2018-07-31,32.98
2018-08-01,36.74
2018-08-02,38.84
2018-08-03,40.94
2018-08-04,43.05
2018-08-05,45.15
2018-08-06,47.26
2018-08-07,49.36
2018-08-08,51.47
2018-08-09,53.57
2018-08-10,29.02
2018-08-11,30.93
2018-08-12,32.58
2018-08-13,25.31
2018-08-14,35.57
2018-08-15,37.04
2018-08-16,34.58
2018-08-17,29.87
2018-08-18,34.35
2018-08-19,36.56
2018-08-20,33.31
2018-08-21,23.42
2018-08-22,38.65
2018-08-23,33.62
2018-08-24,28.02
2018-08-25,28.12
2018-08-26,29.89
2018-08-27,22.61
2018-08-28,29.43
2018-08-29,24.13
2018-08-30,31.84
2018-08-31,30.72
2018-09-01,29.61
2018-09-02,29.67
2018-09-03,22.01
2018-09-04,34.51
2018-09-05,39.63
2018-09-06,34.67
2018-09-07,40.25
2018-09-08,42.07
2018-09-09,64.01
2018-09-10,94.74
2018-09-11,47.23
2018-09-12,29.26
2018-09-13,33.47
2018-09-14,49.61
2018-09-15,50.45
2018-09-16,48.61
2018-09-17,47.14
2018-09-18,32.22
2018-09-19,51.14
2018-09-20,45.64
2018-09-21,35.05
2018-09-22,43.98
2018-09-23,41.58
2018-09-24,19.47
2018-09-25,36.79
2018-09-26,49.22
2018-09-27,53.45
2018-09-28,35.52
2018-09-29,97.47
2018-09-30,205.4
2018-10-01,40.99
2018-10-02,36.52
2018-10-03,38.52
2018-10-04,52.23
2018-10-05,62.31
2018-10-06,65.46
2018-10-07,48.49
2018-10-08,25.73
2018-10-09,33.25
2018-10-10,45.5
2018-10-11,59.86
2018-10-12,62.66
2018-10-13,52.33
2018-10-14,36.31
2018-10-15,39.7
2018-10-16,43.09
2018-10-17,46.48
2018-10-18,49.87
2018-10-19,53.26
2018-10-20,56.65
2018-10-21,60.03
2018-10-22,47.55
2018-10-23,47.48
2018-10-24,49.15
2018-10-25,50.48
2018-10-26,50.93
2018-10-27,50.04
2018-10-28,48.63
2018-10-29,48.17
2018-10-30,49.87
2018-10-31,51.56
2018-11-01,53.26
2018-11-02,53.26
2018-11-03,53.26
2018-11-04,53.26
2018-11-05,53.26
2018-11-06,53.26
2018-11-07,53.26
2018-11-08,53.26
2018-11-09,53.26
2018-11-10,53.26
2018-11-11,53.26
2018-11-12,53.26
2018-11-13,53.26
2018-11-14,53.26
2018-11-15,53.26
2018-11-16,53.26
2018-11-17,53.26
2018-11-18,53.26
2018-11-19,53.26
2018-11-20,53.26
2018-11-21,53.26
2018-11-22,53.26
2018-11-23,212.55
2018-11-24,214.24
2018-11-25,215.94
2018-11-26,217.63
2018-11-27,214.08
2018-11-28,213.2
2018-11-29,202.55
2018-11-30,200.47
2018-12-01,204.49
2018-12-02,197.31
2018-12-03,205.77
2018-12-04,209.16
2018-12-05,212.55
2018-12-06,215.94
2018-12-07,219.33
2018-12-08,222.72
2018-12-09,226.11
2018-12-10,229.5
2018-12-11,185.6
2018-12-12,205.29
2018-12-13,96.08
2018-12-14,177.56
2018-12-15,252.77
2018-12-16,104.02
2018-12-17,99.56
2018-12-18,76.76
2018-12-19,85.5
2018-12-20,73.68
2018-12-21,71.35
2018-12-22,92.2
2018-12-23,224.08
2018-12-24,206.78
2018-12-25,101.81
2018-12-26,94.44
2018-12-27,153.01
2018-12-28,129.83
2018-12-29,167.35
2018-12-30,98.11
2018-12-31,60.22
2019-01-01,49.92
2019-01-02,106.86
2019-01-03,184.04
2019-01-04,139.49
2019-01-05,79.6
2019-01-06,99.49
2019-01-07,100.79
2019-01-08,108.49
2019-01-09,98.66
2019-01-10,102.55
2019-01-11,86.7
2019-01-12,95.08
2019-01-13,199.44
2019-01-14,172.23
2019-01-15,111.35
2019-01-16,85.49
2019-01-17,114.66
2019-01-18,115.24
2019-01-19,147.48
2019-01-20,134.68
2019-01-21,51.26
2019-01-22,54.67
2019-01-23,50.26
2019-01-24,121.83
2019-01-25,223.62
2019-01-26,160.74
2019-01-27,192.25
2019-01-28,75.05
2019-01-29,85.35
2019-01-30,125.65
2019-01-31,106.93
2019-02-01,58.38
2019-02-02,103.08
2019-02-03,179.25
2019-02-04,329.58
2019-02-05,175.99
2019-02-06,48.82
2019-02-07,83.85
2019-02-08,102.38
2019-02-09,184.91
2019-02-10,180.52
2019-02-11,101.1
2019-02-12,116.14
2019-02-13,75.07
2019-02-14,109.64
2019-02-15,70.46
2019-02-16,156.7
2019-02-17,107.31
2019-02-18,64.93
2019-02-19,81.31
2019-02-20,81.8
2019-02-21,52.9
2019-02-22,89.63
2019-02-23,80.71
2019-02-24,163.24
2019-02-25,245.77
2019-02-26,167.15
2019-02-27,191.97
2019-02-28,180.73
2019-03-01,136.46
2019-03-02,169.82
2019-03-03,106.75
2019-03-04,105.25
2019-03-05,70.05
2019-03-06,94.79
2019-03-07,65.94
2019-03-08,96.07
2019-03-09,104.09
2019-03-10,56.24
2019-03-11,58.19
2019-03-12,89.12
2019-03-13,150.35
2019-03-14,138.28
2019-03-15,120.39
2019-03-16,93.7
2019-03-17,97.55
2019-03-18,40.94
2019-03-19,37.19
2019-03-20,78.11
2019-03-21,87.37
2019-03-22,150.8
2019-03-23,120.78
2019-03-24,65.9
2019-03-25,64.8
2019-03-26,70.98
2019-03-27,76.67
2019-03-28,63.71
2019-03-29,47.26
2019-03-30,48.29
2019-03-31,54.54
2019-04-01,77.82
2019-04-02,32.39
2019-04-03,67.26
2019-04-04,54.05
2019-04-05,44.59
2019-04-06,34.82
2019-04-07,46.46
2019-04-08,63.53
2019-04-09,57.86
2019-04-10,43.69
2019-04-11,36.95
2019-04-12,38.35
2019-04-13,45.35
2019-04-14,64.14
2019-04-15,37.29
2019-04-16,27.92
2019-04-17,33.05
2019-04-18,38.58
2019-04-19,33.5
2019-04-20,51.45
2019-04-21,49.05
2019-04-22,36.31
2019-04-23,34.73
2019-04-24,32.89
2019-04-25,22.37
2019-04-26,31.63
2019-04-27,35.18
2019-04-28,42.38
2019-04-29,38.09
2019-04-30,32.33
2019-05-01,34.71
2019-05-02,17.7
2019-05-03,20.66
2019-05-04,31.94
2019-05-05,49.69
2019-05-06,42.97
2019-05-07,35.38
2019-05-08,38.16
2019-05-09,47.12
2019-05-10,32.84
2019-05-11,33.86
2019-05-12,33.07
2019-05-13,27.72
2019-05-14,24.08
2019-05-15,31.65
2019-05-16,21.21
2019-05-17,23.56
2019-05-18,42.66
2019-05-19,31.74
2019-05-20,26.18
2019-05-21,22.08
2019-05-22,20.79
2019-05-23,22.06
2019-05-24,28.34
2019-05-25,24.38
2019-05-26,31.2
2019-05-27,29.56
2019-05-28,23.25
2019-05-29,29.2
2019-05-30,27.25
2019-05-31,19.81
2019-06-01,21.77
2019-06-02,27.08
2019-06-03,23.91
2019-06-04,17.1
2019-06-05,16.04
2019-06-06,11.46
2019-06-07,21.31
2019-06-08,22.93
2019-06-09,23.72
2019-06-10,13.52
2019-06-11,16.15
2019-06-12,16.17
2019-06-13,19.22
2019-06-14,31.09
2019-06-15,21.28
2019-06-16,27.62
2019-06-17,38.98
2019-06-18,18.27
2019-06-19,22.42
2019-06-20,16.81
2019-06-21,28.27
2019-06-22,28.49
2019-06-23,16.51
2019-06-24,22.29
2019-06-25,21.66
2019-06-26,20.11
2019-06-27,21.22
2019-06-28,22.23
2019-06-29,30.22
2019-06-30,26.92
2019-07-01,20.13
2019-07-02,25.33
2019-07-03,24.2
2019-07-04,27.92
2019-07-05,35.84
2019-07-06,28.65
2019-07-07,29.77
2019-07-08,37.81
2019-07-09,18.36
2019-07-10,19.42
2019-07-11,46.45
2019-07-12,32.31
2019-07-13,32.97
2019-07-14,33.16
2019-07-15,30.78
2019-07-16,39.14
2019-07-17,39.99
2019-07-18,31.0
2019-07-19,32.29
2019-07-20,46.01
2019-07-21,53.62
2019-07-22,26.38
2019-07-23,60.89
2019-07-24,35.08
2019-07-25,22.15
2019-07-26,31.69
2019-07-27,63.39
2019-07-28,64.17
2019-07-29,50.27
2019-07-30,30.15
2019-07-31,36.43
2019-08-01,31.03
2019-08-02,24.68
2019-08-03,31.54
2019-08-04,38.53
2019-08-05,32.31
2019-08-06,31.1
2019-08-07,25.27
2019-08-08,34.07
2019-08-09,31.65
2019-08-10,26.72
2019-08-11,38.99
2019-08-12,38.26
2019-08-13,28.35
2019-08-14,24.12
2019-08-15,22.51
2019-08-16,28.08
2019-08-17,39.16
2019-08-18,33.88
2019-08-19,37.29
2019-08-20,32.84
2019-08-21,33.86
2019-08-22,19.64
2019-08-23,24.07
2019-08-24,25.95
2019-08-25,37.21
2019-08-26,38.47
2019-08-27,38.23
2019-08-28,39.03
2019-08-29,33.52
2019-08-30,28.4
2019-08-31,25.83
2019-09-01,24.8
2019-09-02,27.36
2019-09-03,29.42
2019-09-04,22.43
2019-09-05,20.93
2019-09-06,23.03
2019-09-07,42.81
2019-09-08,46.49
2019-09-09,30.58
2019-09-10,18.72
2019-09-11,36.6
2019-09-12,37.47
2019-09-13,34.49
2019-09-14,67.73
2019-09-15,56.45
2019-09-16,17.21
2019-09-17,27.03
2019-09-18,43.33
2019-09-19,48.28
2019-09-20,54.08
2019-09-21,61.22
2019-09-22,56.94
2019-09-23,30.33
2019-09-24,35.11
2019-09-25,39.96
2019-09-26,46.19
2019-09-27,51.04
2019-09-28,54.99
2019-09-29,45.79
2019-09-30,36.04
2019-10-01,33.12
2019-10-02,26.14
2019-10-03,50.32
2019-10-04,59.63
2019-10-05,69.61
2019-10-06,79.14
2019-10-07,48.96
2019-10-08,36.73
2019-10-09,32.56
2019-10-10,41.67
2019-10-11,31.8
2019-10-12,49.31
2019-10-13,113.66
2019-10-14,57.04
2019-10-15,36.37
2019-10-16,62.46
2019-10-17,26.91
2019-10-18,41.5
2019-10-19,115.83
2019-10-20,88.64
2019-10-21,28.1
2019-10-22,49.1
2019-10-23,103.89
2019-10-24,80.67
2019-10-25,59.75
2019-10-26,97.23
2019-10-27,120.83
2019-10-28,70.97
2019-10-29,73.54
2019-10-30,100.29
2019-10-31,79.79
2019-11-01,99.46
2019-11-02,78.13
2019-11-03,105.72
2019-11-04,94.75
2019-11-05,28.38
2019-11-06,51.75
2019-11-07,66.72
2019-11-08,149.44
2019-11-09,170.95
2019-11-10,78.97
2019-11-11,31.66
2019-11-12,74.54
2019-11-13,119.34
2019-11-14,130.19
2019-11-15,82.96
2019-11-16,58.26
2019-11-17,174.18
2019-11-18,198.92
2019-11-19,125.97
2019-11-20,69.57
2019-11-21,28.14
2019-11-22,45.89
2019-11-23,48.31
2019-11-24,50.74
2019-11-25,53.17
2019-11-26,52.14
2019-11-27,68.1
2019-11-28,71.72
2019-11-29,72.32
2019-11-30,73.1
2019-12-01,143.86
2019-12-02,203.21
2019-12-03,216.77
2019-12-04,154.39
2019-12-05,228.59
2019-12-06,91.37
2019-12-07,66.05
2019-12-08,117.51
2019-12-09,84.11
2019-12-10,99.23
2019-12-11,192.96
2019-12-12,205.86
2019-12-13,126.05
2019-12-14,74.13
2019-12-15,53.75
2019-12-16,73.88
2019-12-17,70.85
2019-12-18,109.6
2019-12-19,97.3
2019-12-20,53.5
2019-12-21,62.39
2019-12-22,49.6
2019-12-23,71.06
2019-12-24,88.27
2019-12-25,126.51
2019-12-26,155.88
2019-12-27,176.83
2019-12-28,284.37
2019-12-29,279.74
2019-12-30,112.65
2019-12-31,61.48
2020-01-01,107.78
2020-01-02,71.42
2020-01-03,92.19
2020-01-04,142.32
2020-01-05,136.66
2020-01-06,133.32
2020-01-07,162.08
2020-01-08,81.29
2020-01-09,84.87
2020-01-10,97.65
2020-01-11,142.05
2020-01-12,120.32
2020-01-13,98.59
2020-01-14,76.86
2020-01-15,183.54
2020-01-16,72.38
2020-01-17,121.56
2020-01-18,160.53
2020-01-19,149.94
2020-01-20,124.19
2020-01-21,195.82
2020-01-22,144.89
2020-01-23,129.63
2020-01-24,106.15
2020-01-25,82.68
2020-01-26,59.2
2020-01-27,35.73
2020-01-28,12.25
2020-01-29,12.25
2020-01-30,12.25
2020-01-31,12.25
2020-02-01,12.25
