date,aqi
2019-01-08,80.72
2019-01-09,78.05
2019-01-10,75.39
2019-01-11,72.72
2019-01-12,70.05
2019-01-13,67.39
2019-01-14,64.72
2019-01-15,111.1
2019-01-16,83.87
2019-01-17,83.54
2019-01-18,112.07
2019-01-19,137.93
2019-01-20,104.75
2019-01-21,35.56
2019-01-22,42.5
2019-01-23,39.67
2019-01-24,110.65
2019-01-25,167.06
2019-01-26,115.11
2019-01-27,217.79
2019-01-28,56.16
2019-01-29,67.51
2019-01-30,118.1
2019-01-31,96.71
2019-02-01,33.37
2019-02-02,78.26
2019-02-03,154.32
2019-02-04,317.29
2019-02-05,161.63
2019-02-06,29.51
2019-02-07,73.71
2019-02-08,92.0
2019-02-09,150.72
2019-02-10,129.45
2019-02-11,79.51
2019-02-12,89.34
2019-02-13,61.39
2019-02-14,78.85
2019-02-15,79.84
2019-02-16,101.67
2019-02-17,91.64
2019-02-18,56.42
2019-02-19,60.6
2019-02-20,68.3
2019-02-21,40.86
2019-02-22,78.61
2019-02-23,107.29
2019-02-24,232.41
2019-02-25,233.17
2019-02-26,186.18
2019-02-27,203.88
2019-02-28,189.43
2019-03-01,113.51
2019-03-02,156.02
2019-03-03,95.94
2019-03-04,131.53
2019-03-05,69.51
2019-03-06,95.9
2019-03-07,42.43
2019-03-08,66.96
2019-03-09,89.34
2019-03-10,44.14
2019-03-11,47.0
2019-03-12,84.97
2019-03-13,149.44
2019-03-14,139.23
2019-03-15,102.92
2019-03-16,103.32
2019-03-17,84.83
2019-03-18,26.22
2019-03-19,28.61
2019-03-20,64.9
2019-03-21,72.5
2019-03-22,137.1
2019-03-23,128.51
2019-03-24,60.91
2019-03-25,87.13
2019-03-26,84.18
2019-03-27,94.21
2019-03-28,50.06
2019-03-29,36.61
2019-03-30,22.3
2019-03-31,44.7
2019-04-01,67.02
2019-04-02,22.99
2019-04-03,60.58
2019-04-04,44.09
2019-04-05,42.03
2019-04-06,25.4
2019-04-07,38.74
2019-04-08,65.82
2019-04-09,63.52
2019-04-10,36.09
2019-04-11,28.78
2019-04-12,22.27
2019-04-13,28.46
2019-04-14,58.46
2019-04-15,75.99
2019-04-16,75.44
2019-04-17,74.89
2019-04-18,74.34
2019-04-19,73.78
2019-04-20,73.23
2019-04-21,72.68
2019-04-22,72.13
2019-04-23,59.73
2019-04-24,59.29
2019-04-25,58.96
2019-04-26,60.87
2019-04-27,63.79
2019-04-28,67.94
2019-04-29,72.33
2019-04-30,74.06
2019-05-01,73.78
2019-05-02,73.51
2019-05-03,73.23
2019-05-04,73.23
2019-05-05,73.23
2019-05-06,73.23
2019-05-07,73.23
2019-05-08,73.23
2019-05-09,73.23
2019-05-10,73.23
2019-05-11,73.23
2019-05-12,73.23
2019-05-13,73.23
2019-05-14,73.23
2019-05-15,73.23
2019-05-16,73.23
2019-05-17,73.23
2019-05-18,73.23
2019-05-19,73.23
2019-05-20,73.23
2019-05-21,73.23
2019-05-22,73.23
2019-05-23,48.39
2019-05-24,48.12
2019-05-25,47.84
2019-05-26,47.56
2019-05-27,43.35
2019-05-28,40.01
2019-05-29,37.62
2019-05-30,35.79
2019-05-31,34.92
2019-06-01,33.88
2019-06-02,49.5
2019-06-03,48.94
2019-06-04,48.39
2019-06-05,47.84
2019-06-06,47.29
2019-06-07,46.74
2019-06-08,46.18
2019-06-09,45.63
2019-06-10,9.64
2019-06-11,9.99
2019-06-12,13.72
2019-06-13,15.58
2019-06-14,24.49
2019-06-15,20.38
2019-06-16,20.9
2019-06-17,37.49
2019-06-18,16.26
2019-06-19,17.97
2019-06-20,9.73
2019-06-21,15.4
2019-06-22,21.06
2019-06-23,26.73
2019-06-24,32.39
2019-06-25,38.06
2019-06-26,15.78
2019-06-27,13.78
2019-06-28,13.78
2019-06-29,17.7
2019-06-30,16.09
2019-07-01,12.68
2019-07-02,27.17
2019-07-03,30.8
2019-07-04,34.44
2019-07-05,38.07
2019-07-06,25.09
2019-07-07,20.56
2019-07-08,30.3
2019-07-09,16.21
2019-07-10,11.81
2019-07-11,25.69
2019-07-12,22.49
2019-07-13,25.58
2019-07-14,27.83
2019-07-15,27.73
2019-07-16,34.57
2019-07-17,33.51
2019-07-18,33.01
2019-07-19,35.08
2019-07-20,37.16
2019-07-21,39.23
2019-07-22,41.3
2019-07-23,43.38
2019-07-24,18.06
2019-07-25,9.32
2019-07-26,30.37
2019-07-27,51.42
2019-07-28,49.59
2019-07-29,47.76
2019-07-30,45.93
2019-07-31,44.1
2019-08-01,42.27
2019-08-02,40.44
2019-08-03,38.61
2019-08-04,34.03
2019-08-05,22.12
2019-08-06,29.91
2019-08-07,30.62
2019-08-08,31.34
2019-08-09,32.05
2019-08-10,32.77
2019-08-11,33.48
2019-08-12,34.2
2019-08-13,34.92
2019-08-14,35.12
2019-08-15,34.35
2019-08-16,33.6
2019-08-17,32.87
2019-08-18,32.19
2019-08-19,31.54
2019-08-20,31.27
2019-08-21,32.41
2019-08-22,32.77
2019-08-23,33.13
2019-08-24,33.48
2019-08-25,33.48
2019-08-26,33.48
2019-08-27,33.48
2019-08-28,33.48
2019-08-29,33.48
2019-08-30,33.48
2019-08-31,33.48
2019-09-01,33.48
2019-09-02,33.48
2019-09-03,33.48
2019-09-04,33.48
2019-09-05,33.48
2019-09-06,33.48
2019-09-07,33.48
2019-09-08,33.48
2019-09-09,33.48
2019-09-10,33.48
2019-09-11,33.48
2019-09-12,33.48
2019-09-13,33.48
2019-09-14,33.48
2019-09-15,33.48
2019-09-16,33.48
2019-09-17,33.48
2019-09-18,33.48
2019-09-19,33.48
2019-09-20,33.48
2019-09-21,33.48
2019-09-22,33.48
2019-09-23,33.48
2019-09-24,33.48
2019-09-25,33.48
2019-09-26,33.48
2019-09-27,33.48
2019-09-28,33.48
2019-09-29,33.48
2019-09-30,33.48
2019-10-01,33.48
2019-10-02,33.48
2019-10-03,33.48
2019-10-04,33.48
2019-10-05,81.42
2019-10-06,81.78
2019-10-07,82.14
2019-10-08,82.5
2019-10-09,84.65
2019-10-10,88.07
2019-10-11,92.4
2019-10-12,97.42
2019-10-13,102.97
2019-10-14,108.93
2019-10-15,79.99
2019-10-16,80.71
2019-10-17,81.42
2019-10-18,82.14
2019-10-19,82.85
2019-10-20,83.57
2019-10-21,84.28
2019-10-22,85.0
2019-10-23,101.91
2019-10-24,118.82
2019-10-25,135.72
2019-10-26,152.63
2019-10-27,169.54
2019-10-28,186.45
2019-10-29,203.36
2019-10-30,220.26
2019-10-31,237.17
2019-11-01,254.08
2019-11-02,270.99
2019-11-03,287.89
2019-11-04,139.21
2019-11-05,21.26
2019-11-06,49.94
2019-11-07,71.4
2019-11-08,165.04
2019-11-09,206.16
2019-11-10,124.31
2019-11-11,23.1
2019-11-12,80.34
2019-11-13,139.39
2019-11-14,189.4
2019-11-15,112.99
2019-11-16,45.42
2019-11-17,211.64
2019-11-18,338.75
2019-11-19,167.75
2019-11-20,71.63
2019-11-21,22.31
2019-11-22,37.4
2019-11-23,83.77
2019-11-24,130.15
2019-11-25,62.33
2019-11-26,47.66
2019-11-27,63.4
2019-11-28,68.88
2019-11-29,64.33
2019-11-30,72.73
2019-12-01,122.13
2019-12-02,217.16
2019-12-03,212.8
2019-12-04,185.79
2019-12-05,302.75
2019-12-06,104.1
2019-12-07,57.79
2019-12-08,107.75
2019-12-09,85.33
2019-12-10,112.3
2019-12-11,196.79
2019-12-12,231.3
2019-12-13,139.03
2019-12-14,92.92
2019-12-15,56.6
2019-12-16,81.05
2019-12-17,72.09
2019-12-18,114.4
2019-12-19,110.95
2019-12-20,49.08
2019-12-21,61.42
2019-12-22,72.47
2019-12-23,102.48
2019-12-24,112.29
2019-12-25,136.85
2019-12-26,170.88
2019-12-27,233.84
2019-12-28,342.15
2019-12-29,301.2
2019-12-30,143.59
2019-12-31,53.74
2020-01-01,95.69
2020-01-02,69.36
2020-01-03,103.02
2020-01-04,134.37
2020-01-05,116.51
2020-01-06,121.34
2020-01-07,209.12
2020-01-08,94.71
2020-01-09,76.77
2020-01-10,91.06
2020-01-11,145.86
2020-01-12,126.7
2020-01-13,84.48
2020-01-14,61.32
2020-01-15,206.68
2020-01-16,84.78
2020-01-17,157.3
2020-01-18,182.07
2020-01-19,169.88
2020-01-20,135.92
2020-01-21,197.65
2020-01-22,148.87
2020-01-23,150.78
2020-01-24,94.17
2020-01-25,95.59
2020-01-26,68.24
2020-01-27,86.77
2020-01-28,68.55
2020-01-29,115.68
2020-01-30,93.14
2020-01-31,78.66
2020-02-01,188.05
2020-02-02,406.71
2020-02-03,319.58
2020-02-04,69.07
2020-02-05,84.08
2020-02-06,199.98
2020-02-07,186.3
2020-02-08,164.44
2020-02-09,138.42
2020-02-10,72.32
2020-02-11,25.82
2020-02-12,57.95
2020-02-13,49.45
2020-02-14,38.55
2020-02-15,57.6
2020-02-16,68.01
2020-02-17,92.45
2020-02-18,56.79
2020-02-19,62.76
2020-02-20,98.18
2020-02-21,117.12
2020-02-22,123.93
2020-02-23,38.14
2020-02-24,78.88
2020-02-25,121.32
2020-02-26,97.78
2020-02-27,30.18
2020-02-28,39.41
2020-02-29,148.88
2020-03-01,218.2
2020-03-02,173.61
2020-03-03,37.88
2020-03-04,48.3
2020-03-05,104.28
2020-03-06,34.27
2020-03-07,16.87
2020-03-08,52.16
2020-03-09,85.78
2020-03-10,75.38
2020-03-11,86.9
2020-03-12,79.86
2020-03-13,63.91
2020-03-14,95.33
2020-03-15,136.53
2020-03-16,119.56
2020-03-17,56.66
2020-03-18,34.84
2020-03-19,40.66
2020-03-20,44.88
2020-03-21,86.53
2020-03-22,52.52
2020-03-23,20.34
2020-03-24,18.48
2020-03-25,33.86
2020-03-26,79.48
2020-03-27,125.17
2020-03-28,66.31
2020-03-29,27.4
2020-03-30,67.87
2020-03-31,85.85
2020-04-01,49.25
2020-04-02,30.5
2020-04-03,50.72
2020-04-04,72.71
2020-04-05,94.46
2020-04-06,23.35
2020-04-07,47.02
2020-04-08,18.06
2020-04-09,18.44
2020-04-10,48.82
2020-04-11,76.89
2020-04-12,71.53
2020-04-13,29.45
2020-04-14,19.89
2020-04-15,8.68
2020-04-16,31.46
2020-04-17,69.49
2020-04-18,30.35
2020-04-19,47.36
2020-04-20,51.11
2020-04-21,45.15
2020-04-22,28.1
2020-04-23,43.79
2020-04-24,28.43
