iter	RMSE
686	3.107915169
687	3.106309704
688	3.086299984
689	3.081945722
690	3.072012252
691	3.05512219
692	3.038228349
693	3.029198304
694	3.022517228
695	3.012589624
696	3.007686858
697	3.006227459
698	2.993403099
699	2.978740455
700	2.975569628
701	2.959404437
702	2.946182323
703	2.944858506
704	2.943678389
705	2.925655754
706	2.92293598
707	2.921609619
708	2.910964333
709	2.900584073
710	2.88954126
711	2.881700397
712	2.876398218
713	2.875349839
714	2.869663999
715	2.86877339
716	2.85986902
717	2.843198167
718	2.837472194
719	2.829642282
720	2.828901015
721	2.815740138
722	2.800689963
723	2.790774424
724	2.780108474
725	2.768690889
726	2.761526405
727	2.756976898
728	2.745240311
729	2.733449515
730	2.716878833
731	2.715923215
732	2.701455474
733	2.700496536
734	2.685850832
735	2.680441243
736	2.67979174
737	2.671697097
738	2.664029167
739	2.662520622
740	2.656641184
741	2.64785721
742	2.64252488
743	2.637545573
744	2.629870937
745	2.623453233
746	2.615313817
747	2.612084222
748	2.605276161
749	2.604175749
750	2.588343673
751	2.576494656
752	2.561513869
753	2.556110113
754	2.548882522
755	2.534614779
756	2.519778246
757	2.514441005
758	2.501698582
759	2.486535279
760	2.473954432
761	2.472931742
762	2.467321269
763	2.456809404
764	2.450879346
765	2.440374197
766	2.429522689
767	2.422047237
768	2.413623523
769	2.408790967
770	2.399803653
771	2.390864851
772	2.389365917
773	2.38557712
774	2.381531736
775	2.373015964
776	2.365689202
777	2.360259054
778	2.357401026
779	2.340654187
780	2.336136161
781	2.329061907
782	2.320717709
783	2.320068431
784	2.314525176
785	2.304953248
786	2.302169551
787	2.292508104
788	2.284331865
789	2.282705373
790	2.276105959
791	2.273645196
792	2.27076652
793	2.263376688
794	2.25834978
795	2.257303241
796	2.246392438
797	2.239412306
798	2.226133944
799	2.225557638
800	2.214774796
801	2.2139495
802	2.213125609
803	2.200531948
804	2.189150266
805	2.179930991
806	2.170147766
807	2.162958384
808	2.160162913
809	2.158754136
810	2.157837544
811	2.147365265
812	2.146810821
813	2.145265474
814	2.140190759
815	2.136738238
816	2.135850925
817	2.133270749
818	2.126247944
819	2.114064009
820	2.108039559
821	2.106157353
822	2.099105986
823	2.090483908
824	2.08275189
825	2.075797965
826	2.073609617
827	2.06625922
828	2.063941934
829	2.055031873
830	2.049177103
831	2.041009476
832	2.03535725
833	2.032907762
834	2.031452075
835	2.024566887
836	2.018675319
837	2.010592646
838	2.004411668
839	1.994638013
840	1.992055564
841	1.985411505
842	1.983387827
843	1.971414506
844	1.968360577
845	1.965502402
846	1.964571389
847	1.95940158
848	1.953604957
849	1.942624733
850	1.932247475
851	1.931066721
852	1.930190538
853	1.924559325
854	1.923166504
855	1.913270538
856	1.910159263
857	1.903655609
858	1.902971521
859	1.895266977
860	1.891031008
861	1.882529679
862	1.880337673
863	1.871863511
864	1.866695244
865	1.857185633
866	1.847911825
867	1.840865642
868	1.83531256
869	1.832534059
870	1.824747957
871	1.81693529
872	1.813095585
873	1.804986845
874	1.801422482
875	1.7971853
876	1.788862235
877	1.783520153
878	1.779979416
879	1.771282945
880	1.765371041
881	1.759144135
882	1.757976652
883	1.753265914
884	1.743039585
885	1.738802595
886	1.737449105
887	1.736096062
888	1.735317153
889	1.733083978
890	1.728885519
891	1.71970084
892	1.717882957
893	1.710108358
894	1.705329077
895	1.701934797
896	1.698636584
897	1.696708919
898	1.689262684
899	1.684587309
900	1.67493281
901	1.6699223
902	1.663142102
903	1.657460607
904	1.652108847
905	1.645296379
906	1.644432428
907	1.643348549
908	1.642276674
909	1.638792924
910	1.636481072
911	1.636081372
912	1.634681924
913	1.633447294
914	1.632544573
915	1.628348673
916	1.61955473
917	1.616108118
918	1.610735926
919	1.603976247
920	1.600563608
921	1.599704754
922	1.591032915
923	1.588139894
924	1.587330906
925	1.580565802
926	1.57985653
927	1.570901308
928	1.565819143
929	1.55905281
930	1.554941098
931	1.550410756
932	1.545208627
933	1.541935916
934	1.541150312
935	1.538659248
936	1.534799872
937	1.532713335
938	1.52617836
939	1.522174149
940	1.520976154
941	1.518550046
942	1.511649908
943	1.507184632
944	1.505603667
945	1.504810552
946	1.501154905
947	1.498088475
948	1.492887311
949	1.490060403
950	1.489738283
951	1.481554047
952	1.481293873
953	1.480593699
954	1.477101449
955	1.474338514
956	1.473668944
957	1.472021811
958	1.462761875
959	1.45795201
960	1.450201866
961	1.449591589
962	1.448438572
963	1.441712401
964	1.439078307
965	1.436699799
966	1.435951752
967	1.435032461
968	1.429270172
969	1.426505009
970	1.423620897
971	1.41776723
972	1.407520565
973	1.403095724
974	1.399835307
975	1.398633593
976	1.390948431
977	1.390447782
978	1.384670707
979	1.380188184
980	1.372031673
981	1.365989536
982	1.362810746
983	1.357404453
984	1.354003416
985	1.350990253
986	1.345967053
987	1.340459932
988	1.340156336
989	1.338003236
990	1.334608834
991	1.328402424
992	1.327528299
993	1.321628139
994	1.315581155
995	1.313141042
996	1.310032239
997	1.309564235
998	1.306426692
999	1.300982918
1000	1.298589071
1001	1.297950311
1002	1.294581951
1003	1.289491835
1004	1.285528365
1005	1.282086434
1006	1.277591121
1007	1.276387677
1008	1.275773877
1009	1.269760993
1010	1.267419588
1011	1.263003145
1012	1.259987639
1013	1.258142673
1014	1.255099569
1015	1.249395965
1016	1.249017906
1017	1.24090713
1018	1.233113388
1019	1.23233199
1020	1.226177647
1021	1.219474673
1022	1.217575509
1023	1.216943327
1024	1.209596963
1025	1.208816045
1026	1.205270543
1027	1.201158305
1028	1.194348011
1029	1.190834698
1030	1.185454715
1031	1.179991234
1032	1.176957607
1033	1.173817966
1034	1.17184112
1035	1.167622733
1036	1.164490343
1037	1.16063338
1038	1.156522454
1039	1.154737771
1040	1.152862207
1041	1.14944991
1042	1.144183648
1043	1.141723378
1044	1.137682716
1045	1.135542802
1046	1.131259477
1047	1.129214037
1048	1.125162033
1049	1.123961041
1050	1.118954241
1051	1.118324905
1052	1.117579605
1053	1.115721254
1054	1.115214189
1055	1.109203595
1056	1.108847092
1057	1.10604416
1058	1.102827173
1059	1.097455429
1060	1.096047726
1061	1.092081799
1062	1.088742811
1063	1.085571324
1064	1.083514448
1065	1.082569465
1066	1.079147545
1067	1.078775509
1068	1.074425666
1069	1.070429156
1070	1.068485592
1071	1.062286924
1072	1.059332762
1073	1.055699124
1074	1.0531352
1075	1.052020574
1076	1.051370236
1077	1.048049949
1078	1.0450014
1079	1.038189239
1080	1.036054199
1081	1.031958445
1082	1.029164014
1083	1.027176637
1084	1.024335358
1085	1.017877333
1086	1.01635807
1087	1.01292693
1088	1.010926607
1089	1.007190263
1090	1.001679688
1091	0.9985415685
1092	0.9942498144
1093	0.9930745389
1094	0.9899877181
1095	0.9844902009
1096	0.9815971691
1097	0.9804867267
1098	0.9782112517
1099	0.9772102943
1100	0.9749662354
1101	0.9708695967
1102	0.9681033362
1103	0.9652518951
1104	0.9606983427
1105	0.9577806771
1106	0.9550331573
1107	0.953933744
1108	0.9472869157
1109	0.9446246874
1110	0.9422354081
1111	0.9407021574
1112	0.9386741103
1113	0.9347144315
1114	0.9336443015
1115	0.9309764831
1116	0.9285038204
1117	0.9248863946
1118	0.9213913417
1119	0.9184493605
1120	0.9131617362
1121	0.9111347114
1122	0.9106982126
1123	0.908284027
1124	0.9078671478
1125	0.9074177248
1126	0.9040171457
1127	0.9022757951
1128	0.9019909779
1129	0.9018720412
1130	0.8976282922
1131	0.894651588
1132	0.89233532
1133	0.8904917224
1134	0.8883091662
1135	0.8854246526
1136	0.8826815178
1137	0.8807361522
1138	0.8781637202
1139	0.8762587758
1140	0.8714030084
1141	0.8668838056
1142	0.8644129813
1143	0.8615563812
1144	0.8592259507
1145	0.8550236827
1146	0.8522950756
1147	0.8492906102
1148	0.8481698175
1149	0.8478315314
1150	0.8454227297
1151	0.841168407
1152	0.8405566079
1153	0.8403360215
1154	0.83746816
1155	0.8371424484
1156	0.8337327814
1157	0.8332993279
1158	0.8313814723
1159	0.8281460926
1160	0.8258283138
1161	0.8234044621
1162	0.8205779151
1163	0.8164386245
1164	0.8147133733
1165	0.8111802829
1166	0.8105906954
1167	0.8101973783
1168	0.8086933809
1169	0.8061757707
1170	0.8044454052
1171	0.8004739853
1172	0.7984040868
1173	0.7971349491
1174	0.7933148198
1175	0.7884518772
1176	0.7872720179
1177	0.7848402219
1178	0.7824476102
1179	0.7807926292
1180	0.7772021989
1181	0.7740530956
1182	0.7703979572
1183	0.7675734123
1184	0.766161584
1185	0.7645943147
1186	0.7643337369
1187	0.7639665236
1188	0.7636335996
1189	0.7626928498
1190	0.7623108001
1191	0.7621039446
1192	0.7610171772
1193	0.7600028863
1194	0.7598665312
1195	0.7580583177
1196	0.7539349043
1197	0.751365177
1198	0.7494302965
1199	0.7486431077
1200	0.7459020054
1201	0.7436994222
1202	0.7415958508
1203	0.7392186371
1204	0.7357963252
1205	0.7342755849
1206	0.7313564578
1207	0.7311505354
1208	0.7291443932
1209	0.7290266249
1210	0.728791898
1211	0.7273446269
1212	0.7263116833
1213	0.7253898324
1214	0.7247547935
1215	0.723478713
1216	0.7220827638
1217	0.7171765789
1218	0.7170386117
1219	0.713372277
1220	0.710280597
1221	0.7068940462
1222	0.704593478
1223	0.7015701801
1224	0.6987207927
1225	0.6977872471
1226	0.6936613069
1227	0.6930169931
1228	0.6920400464
1229	0.689136941
1230	0.6864397729
1231	0.6861919192
1232	0.6830493118
1233	0.6812256989
1234	0.67804809
1235	0.6777285432
1236	0.6773998251
1237	0.6749074614
1238	0.6719075686
1239	0.6701364805
1240	0.6687001803
1241	0.6668395114
1242	0.6663856949
1243	0.6637755743
1244	0.6617728783
1245	0.6589766428
1246	0.6579147245
1247	0.6562743166
1248	0.6522205851
1249	0.6497139344
1250	0.6494836293
1251	0.6486661939
1252	0.6462739023
1253	0.6452132342
1254	0.6450807108
1255	0.642866525
1256	0.640706765
1257	0.6405170266
1258	0.6388741477
1259	0.6364448716
1260	0.6342571761
1261	0.6330734588
1262	0.6328044676
1263	0.6299310294
1264	0.626637747
1265	0.6252092043
1266	0.6240798938
1267	0.6224090058
1268	0.620994481
1269	0.6189119974
1270	0.6162022889
1271	0.6142955798
1272	0.6141027605
1273	0.612046356
1274	0.6108117907
1275	0.6092201678
1276	0.6089255008
1277	0.6079581101
1278	0.6044290963
1279	0.6019785753
1280	0.6005570181
1281	0.5985137526
1282	0.5963812339
1283	0.5945031611
1284	0.5934788536
1285	0.5933325772
1286	0.5919513389
1287	0.5916979578
1288	0.5903304332
1289	0.5896821192
1290	0.5879328151
1291	0.5864828198
1292	0.5855834875
1293	0.5851321187
1294	0.5827034785
1295	0.5819329762
1296	0.5798075928
1297	0.5795341359
1298	0.5763223606
1299	0.5744673285
1300	0.5727801348
1301	0.5723431261
1302	0.5715980394
1303	0.5715201427
1304	0.5713089098
1305	0.5698434372
1306	0.568829403
1307	0.5685999727
1308	0.5675293309
1309	0.5645602229
1310	0.5626058624
1311	0.5619070115
1312	0.5616786867
1313	0.5606007192
1314	0.5562769991
1315	0.5551141639
1316	0.5517353858
1317	0.5513540266
1318	0.5491196436
1319	0.5477322348
1320	0.5469563099
1321	0.546029196
1322	0.5447050544
1323	0.5430345713
1324	0.5401043191
1325	0.5383924757
1326	0.5379614112
1327	0.5369498329
1328	0.5358789174
1329	0.5335099883
1330	0.5317888449
1331	0.5313259192
1332	0.5304352207
1333	0.5301859212
1334	0.5286338596
1335	0.5275814024
1336	0.5267036363
1337	0.5264479557
1338	0.5251437464
1339	0.524579216
1340	0.5238248484
1341	0.5219475233
1342	0.5207921571
1343	0.5179469367
1344	0.5176720623
1345	0.5173522601
1346	0.5165037725
1347	0.5156109123
1348	0.5137956821
1349	0.5123956091
1350	0.5121814119
1351	0.5091018368
1352	0.5080896858
1353	0.5073215424
1354	0.5055582122
1355	0.5053696003
1356	0.5045893255
1357	0.5043018116
1358	0.5033054395
1359	0.5019656479
1360	0.5017580052
1361	0.5009162917
1362	0.4987368717
1363	0.4970194091
1364	0.4958776727
1365	0.4954497723
1366	0.4937222566
1367	0.4930187988
1368	0.4921924433
1369	0.4910660714
1370	0.4902646088
1371	0.4879638492
1372	0.4868278875
1373	0.4852974911
1374	0.4841813397
1375	0.4831346072
1376	0.482756692
1377	0.4813019265
1378	0.4808535281
1379	0.4792394891
1380	0.477990071
1381	0.4772203768
1382	0.4751330321
1383	0.4741773407
1384	0.4731251183
1385	0.4702977915
1386	0.4681184558
1387	0.4671888846
1388	0.4662460339
1389	0.4635595615
1390	0.4622432291
1391	0.4613827373
1392	0.460100954
1393	0.4588231473
1394	0.4577465701
1395	0.4571184148
1396	0.4569338856
1397	0.456224964
1398	0.4537507089
1399	0.4536229594
1400	0.4509064711
1401	0.4507673299
1402	0.4489750714
1403	0.4487648484
1404	0.4476778602
1405	0.4473908821
1406	0.4442961842
1407	0.441558208
1408	0.4413911565
1409	0.4412073039
1410	0.4395441289
1411	0.4393586739
1412	0.438388521
1413	0.4382125394
1414	0.4365570353
1415	0.4349433871
1416	0.4347772979
1417	0.4329135674
1418	0.432723037
1419	0.430552468
1420	0.4301735419
1421	0.43009052
1422	0.4297810565
1423	0.4295683213
1424	0.4293741868
1425	0.4287111046
1426	0.4279704672
1427	0.4264514393
1428	0.4258446832
1429	0.4254341094
1430	0.4246924584
1431	0.4245307406
1432	0.4235969508
1433	0.4228789866
1434	0.4226691008
1435	0.4216220669
1436	0.4197315829
1437	0.4188018496
1438	0.4186553309
1439	0.4185386433
1440	0.4164061763
1441	0.4142937506
1442	0.4141306302
1443	0.4130501562
1444	0.4117457778
1445	0.4116306669
1446	0.4105262635
1447	0.4093775363
1448	0.4073486149
1449	0.4067305984
1450	0.405791478
1451	0.404627457
1452	0.4042331168
1453	0.4039186349
1454	0.4025305763
1455	0.4003947696
1456	0.3999163691
1457	0.3984039581
1458	0.3967367358
1459	0.3952509002
1460	0.3926466656
1461	0.3917983559
1462	0.3905989717
1463	0.3904546132
1464	0.3891052864
1465	0.3879145053
1466	0.387172383
1467	0.3863050058
1468	0.3853181879
1469	0.3843877579
1470	0.3834285837
1471	0.3831196339
1472	0.3815737176
1473	0.3790019354
1474	0.3780836446
1475	0.3773339515
1476	0.3771984754
1477	0.3763479985
1478	0.3761683468
1479	0.374796228
1480	0.3740466179
1481	0.3732070835
1482	0.3725635482
1483	0.3707378845
1484	0.369542546
1485	0.3687531072
1486	0.3680256548
1487	0.3674413956
1488	0.3656157105
1489	0.3654839872
1490	0.3643184418
1491	0.3636497234
1492	0.3620264543
1493	0.3604060066
1494	0.3590653749
1495	0.3573384774
1496	0.3568517912
1497	0.3556507598
1498	0.354721365
1499	0.3536138255
1500	0.3523075278
1501	0.3521343908
1502	0.3518835435
1503	0.3513328459
1504	0.3498334756
1505	0.3494844079
1506	0.3489301872
1507	0.3480098063
1508	0.3475280252
1509	0.3464984477
1510	0.3453153842
1511	0.3450521686
1512	0.3435930502
1513	0.3433496912
1514	0.3418441709
1515	0.3411315932
1516	0.340151974
1517	0.3394669013
1518	0.3394068758
1519	0.3386299631
1520	0.3379806256
1521	0.3366429656
1522	0.3364200007
1523	0.3354335891
1524	0.3349958814
1525	0.3333994467
1526	0.3329420579
1527	0.3322445129
1528	0.3321255242
1529	0.3313594645
1530	0.3306518395
1531	0.3286858389
1532	0.3279981509
1533	0.3263209483
1534	0.3262220483
1535	0.3259475663
1536	0.3256825822
1537	0.3255045261
1538	0.3239304174
1539	0.3224759254
1540	0.321336851
1541	0.3212258271
1542	0.3203460665
1543	0.3201963875
1544	0.3200062193
1545	0.3198823329
1546	0.319733939
1547	0.3188123571
1548	0.3169020808
1549	0.3150615532
1550	0.314987056
1551	0.3137799843
1552	0.3131098052
1553	0.3129122778
1554	0.312851585
1555	0.3119515377
1556	0.3114881789
1557	0.3104072982
1558	0.309309675
1559	0.3089192707
1560	0.3082451101
1561	0.3073501689
1562	0.3068074894
1563	0.3064705267
1564	0.3055869767
1565	0.3049149277
1566	0.304530446
1567	0.3030321786
1568	0.3018335165
1569	0.3009917657
1570	0.3009172113
1571	0.3005412792
1572	0.2996523264
1573	0.2989246281
1574	0.2986501755
1575	0.2985635008
1576	0.2983741758
1577	0.2980274001
1578	0.2979667066
1579	0.2979129182
1580	0.2974514712
1581	0.2959977833
1582	0.2957403378
1583	0.2945719886
1584	0.2937123532
1585	0.2928077883
1586	0.2924589747
1587	0.2920017806
1588	0.2912487517
1589	0.2903046302
1590	0.2893105909
1591	0.2892374197
1592	0.287880233
1593	0.2877769233
1594	0.2870276806
1595	0.2868541199
1596	0.2854385296
1597	0.2850016144
1598	0.2842746377
1599	0.2836734707
1600	0.2825226717
1601	0.2819070584
1602	0.2805707949
1603	0.2792528793
1604	0.2785608524
1605	0.2776799492
1606	0.2765868157
1607	0.2758064079
1608	0.2756684502
1609	0.2751582606
1610	0.2749490392
1611	0.2748718551
